term_idx,term_name,nnz_items,sum_tfidf,avg_tfidf_when_present
1274,tfidf_term_01274,1974,1368.3128662109375,0.6931676120622784
1113,tfidf_term_01113,1949,228.8590850830078,0.11742385073525285
713,tfidf_term_00713,1945,290.1248779296875,0.1491644616605077
149,tfidf_term_00149,1944,244.0791015625,0.12555509339634774
676,tfidf_term_00676,1940,221.79737854003906,0.1143285456391954
32,tfidf_term_00032,1918,302.77239990234375,0.1578583941096683
165,tfidf_term_00165,1910,214.8133544921875,0.11246772486501963
545,tfidf_term_00545,1909,232.84716796875,0.12197337242993714
456,tfidf_term_00456,1893,273.9789733886719,0.14473268536115788
269,tfidf_term_00269,1875,218.09024047851562,0.116314794921875
1056,tfidf_term_01056,1866,289.42633056640625,0.15510521466581256
627,tfidf_term_00627,1833,221.64190673828125,0.1209175705064273
522,tfidf_term_00522,1830,482.62835693359375,0.26373134258666325
249,tfidf_term_00249,1802,208.5374755859375,0.11572556913759018
974,tfidf_term_00974,1798,258.27581787109375,0.14364617234209887
637,tfidf_term_00637,1796,203.03189086914062,0.11304670983805157
581,tfidf_term_00581,1796,201.25823974609375,0.11205915353345977
811,tfidf_term_00811,1795,220.49986267089844,0.12284114912027769
923,tfidf_term_00923,1790,244.93765258789062,0.13683667742340258
1308,tfidf_term_01308,1786,951.6780395507812,0.5328544454371675
842,tfidf_term_00842,1783,236.56971740722656,0.13268071643703117
22,tfidf_term_00022,1782,210.16213989257812,0.1179361054391572
1059,tfidf_term_01059,1764,196.0619659423828,0.11114623919636214
852,tfidf_term_00852,1745,299.7821350097656,0.17179491977637
100,tfidf_term_00100,1745,216.7487335205078,0.12421130860774086
1149,tfidf_term_01149,1739,250.71775817871094,0.14417352396705632
221,tfidf_term_00221,1739,197.76583862304688,0.11372388649973943
1433,tfidf_term_01433,1735,935.3245239257812,0.5390919446258106
732,tfidf_term_00732,1732,473.41241455078125,0.2733328028584187
1340,tfidf_term_01340,1724,729.4052124023438,0.4230888703029836
1368,tfidf_term_01368,1724,729.4052124023438,0.4230888703029836
423,tfidf_term_00423,1724,315.66845703125,0.1831023532663863
772,tfidf_term_00772,1721,238.5306396484375,0.13860002303802296
336,tfidf_term_00336,1719,238.2356719970703,0.13858968702563718
89,tfidf_term_00089,1712,197.08534240722656,0.11511994299487532
1109,tfidf_term_01109,1694,186.73878479003906,0.11023541014760276
328,tfidf_term_00328,1678,266.3214111328125,0.15871359423886322
630,tfidf_term_00630,1665,216.88815307617188,0.13026315500070382
295,tfidf_term_00295,1648,193.42556762695312,0.11736988326878224
107,tfidf_term_00107,1644,236.91079711914062,0.14410632428171571
926,tfidf_term_00926,1620,199.0010528564453,0.12284015608422551
1145,tfidf_term_01145,1616,189.82752990722656,0.11746753088318475
919,tfidf_term_00919,1596,194.19940185546875,0.12167882321771224
1171,tfidf_term_01171,1594,262.5927734375,0.16473825184284818
435,tfidf_term_00435,1591,176.9185333251953,0.11119958097121013
478,tfidf_term_00478,1586,178.36912536621094,0.11246477009218848
369,tfidf_term_00369,1576,347.3305969238281,0.22038743459633764
81,tfidf_term_00081,1576,205.46484375,0.13037109375
1488,tfidf_term_01488,1573,879.0706176757812,0.5588497251594287
64,tfidf_term_00064,1564,188.943115234375,0.12080761843630115
198,tfidf_term_00198,1561,234.5192413330078,0.15023654153299668
576,tfidf_term_00576,1548,216.1543731689453,0.13963460799027475
457,tfidf_term_00457,1547,247.84066772460938,0.16020728359703257
775,tfidf_term_00775,1516,183.42787170410156,0.12099463832724378
106,tfidf_term_00106,1513,216.67164611816406,0.14320663986659884
121,tfidf_term_00121,1513,177.2812957763672,0.11717203950850442
1,tfidf_term_00001,1511,175.7178497314453,0.1162924220591961
143,tfidf_term_00143,1492,185.18341064453125,0.12411756745612014
1432,tfidf_term_01432,1491,870.5687255859375,0.583882445060991
1315,tfidf_term_01315,1491,626.6203002929688,0.42026847772834924
475,tfidf_term_00475,1489,190.83877563476562,0.12816573246122606
711,tfidf_term_00711,1465,203.64649963378906,0.1390078495793782
626,tfidf_term_00626,1457,171.76849365234375,0.11789189681011925
1190,tfidf_term_01190,1440,237.322021484375,0.1648069593641493
550,tfidf_term_00550,1433,195.27474975585938,0.13626988817575672
555,tfidf_term_00555,1428,174.90687561035156,0.12248380644982602
220,tfidf_term_00220,1425,173.08177185058594,0.12146089252672697
1063,tfidf_term_01063,1409,172.2701416015625,0.12226411753127218
1337,tfidf_term_01337,1408,898.2426147460938,0.6379564025185325
1123,tfidf_term_01123,1403,179.1526641845703,0.12769256178515345
427,tfidf_term_00427,1399,163.41473388671875,0.11680824437935579
47,tfidf_term_00047,1394,169.40882873535156,0.12152713682593369
556,tfidf_term_00556,1390,190.58323669433594,0.13711024222614096
492,tfidf_term_00492,1388,180.36358642578125,0.12994494699263778
903,tfidf_term_00903,1380,203.6648406982422,0.14758321789727694
1061,tfidf_term_01061,1371,159.06626892089844,0.11602207798752621
98,tfidf_term_00098,1348,188.92636108398438,0.14015308685755518
946,tfidf_term_00946,1342,179.43418884277344,0.13370654906316948
661,tfidf_term_00661,1338,201.79103088378906,0.150815419195657
407,tfidf_term_00407,1334,287.5197448730469,0.21553204263346842
1122,tfidf_term_01122,1312,155.18919372558594,0.1182844464371844
940,tfidf_term_00940,1310,190.59593200683594,0.14549307786781368
503,tfidf_term_00503,1299,155.06900024414062,0.1193756737830182
956,tfidf_term_00956,1288,174.60916137695312,0.13556611908148536
1130,tfidf_term_01130,1285,196.4693145751953,0.15289440822972397
142,tfidf_term_00142,1281,178.6732940673828,0.13947954259748854
897,tfidf_term_00897,1279,160.2613067626953,0.12530203812564136
568,tfidf_term_00568,1278,228.71310424804688,0.17896174041318222
968,tfidf_term_00968,1274,159.6820068359375,0.12533909484767464
653,tfidf_term_00653,1267,156.24093627929688,0.1233156561004711
439,tfidf_term_00439,1254,192.25196838378906,0.15331097957239956
169,tfidf_term_00169,1245,167.6494598388672,0.13465820067378892
795,tfidf_term_00795,1244,155.9063262939453,0.12532662885365378
541,tfidf_term_00541,1240,153.82789611816406,0.12405475493400328
1143,tfidf_term_01143,1238,163.17184448242188,0.1318027822959789
33,tfidf_term_00033,1238,145.5108642578125,0.11753704705800687
86,tfidf_term_00086,1235,153.33604431152344,0.12415874033321736
356,tfidf_term_00356,1227,195.82530212402344,0.15959682324696287
602,tfidf_term_00602,1219,184.5869140625,0.15142486797579985
516,tfidf_term_00516,1219,150.5088348388672,0.12346910159053912
1021,tfidf_term_01021,1218,153.49057006835938,0.1260185304337926
916,tfidf_term_00916,1217,162.17587280273438,0.1332587286793216
1184,tfidf_term_01184,1207,193.09127807617188,0.15997620387421033
572,tfidf_term_00572,1186,176.33766174316406,0.1486826827514031
1132,tfidf_term_01132,1186,153.36215209960938,0.1293104149237853
229,tfidf_term_00229,1183,164.61221313476562,0.1391481091587199
466,tfidf_term_00466,1182,151.0194549560547,0.12776603634183983
35,tfidf_term_00035,1180,178.00265502929688,0.1508497076519465
1263,tfidf_term_01263,1177,896.8490600585938,0.7619788105850415
27,tfidf_term_00027,1176,144.36819458007812,0.12276207022115487
235,tfidf_term_00235,1174,152.3628692626953,0.129780978929042
670,tfidf_term_00670,1170,161.80882263183594,0.13829813900156918
1188,tfidf_term_01188,1170,148.66989135742188,0.12706828321147168
759,tfidf_term_00759,1162,206.43072509765625,0.1776512264179486
350,tfidf_term_00350,1149,226.99195861816406,0.19755609975471197
204,tfidf_term_00204,1147,137.5810089111328,0.1199485692337688
880,tfidf_term_00880,1141,145.44021606445312,0.12746732345701414
718,tfidf_term_00718,1138,159.97389221191406,0.14057459772575928
714,tfidf_term_00714,1132,194.8755340576172,0.1721515318530187
1070,tfidf_term_01070,1126,133.7939453125,0.11882233153863232
683,tfidf_term_00683,1113,139.65676879882812,0.1254777796934664
187,tfidf_term_00187,1090,165.9978485107422,0.1522916041382956
382,tfidf_term_00382,1076,200.6779327392578,0.1865036549621355
612,tfidf_term_00612,1074,144.4946746826172,0.13453880324266032
780,tfidf_term_00780,1065,149.72390747070312,0.14058582861098884
1006,tfidf_term_01006,1063,132.99363708496094,0.125111605912475
211,tfidf_term_00211,1051,144.93338012695312,0.13790045682868993
222,tfidf_term_00222,1046,145.80450439453125,0.13939245162001077
1142,tfidf_term_01142,1038,134.10755920410156,0.12919803391531942
934,tfidf_term_00934,1030,128.96534729003906,0.12520907503887288
62,tfidf_term_00062,1030,126.36527252197266,0.12268473060385694
652,tfidf_term_00652,1018,188.4606170654297,0.18512830752989165
1125,tfidf_term_01125,1017,154.71826171875,0.15213201742256638
629,tfidf_term_00629,1015,130.8841552734375,0.12894990667333744
15,tfidf_term_00015,1011,124.22557067871094,0.12287395715006028
848,tfidf_term_00848,1010,128.86627197265625,0.12759036828975867
310,tfidf_term_00310,1008,128.59950256347656,0.12757887159075057
654,tfidf_term_00654,1008,124.3522720336914,0.12336534923977321
618,tfidf_term_00618,1004,120.71239471435547,0.12023146883899948
440,tfidf_term_00440,1001,182.12367248535156,0.18194173075459696
1008,tfidf_term_01008,1001,119.29798889160156,0.11917881008152004
391,tfidf_term_00391,998,163.63833618164062,0.1639662687190788
930,tfidf_term_00930,997,167.5882110595703,0.16809248852514574
567,tfidf_term_00567,995,145.7733612060547,0.14650589065935143
1178,tfidf_term_01178,991,152.7982635498047,0.1541859369826485
322,tfidf_term_00322,990,169.1067657470703,0.17081491489603062
720,tfidf_term_00720,988,128.0835418701172,0.12963921241914694
1157,tfidf_term_01157,984,131.05712890625,0.13318813913236788
11,tfidf_term_00011,980,124.04776763916016,0.12657935473383689
1131,tfidf_term_01131,975,161.67388916015625,0.16581937349759615
846,tfidf_term_00846,966,137.45455932617188,0.1422925044784388
906,tfidf_term_00906,966,125.91578674316406,0.1303476053241864
621,tfidf_term_00621,964,117.80224609375,0.12220150009725103
1018,tfidf_term_01018,961,124.81317901611328,0.12987843810209498
114,tfidf_term_00114,957,206.3491973876953,0.21562089591190733
1334,tfidf_term_01334,953,512.9151611328125,0.5382110819861621
828,tfidf_term_00828,943,130.71414184570312,0.13861520874411784
481,tfidf_term_00481,941,138.32666015625,0.14699963884829967
1030,tfidf_term_01030,941,129.08474731445312,0.13717826494628388
1182,tfidf_term_01182,940,140.42910766601562,0.14939266772980386
226,tfidf_term_00226,938,121.80986785888672,0.12986126637407966
524,tfidf_term_00524,936,174.4220733642578,0.1863483689789079
1060,tfidf_term_01060,931,119.41629028320312,0.1282666920335157
488,tfidf_term_00488,928,124.8243179321289,0.134508963288932
1158,tfidf_term_01158,927,117.78144073486328,0.1270565703720208
1084,tfidf_term_01084,925,116.56623840332031,0.12601755503061654
667,tfidf_term_00667,917,163.3040313720703,0.17808509418982585
753,tfidf_term_00753,915,124.43466186523438,0.13599416597293373
166,tfidf_term_00166,914,114.86692810058594,0.1256749760400284
549,tfidf_term_00549,912,114.88422393798828,0.12596954379165382
719,tfidf_term_00719,910,114.61493682861328,0.12595048003144316
608,tfidf_term_00608,909,137.7774658203125,0.15157036943928767
202,tfidf_term_00202,909,117.85881042480469,0.12965765723300846
138,tfidf_term_00138,907,118.20382690429688,0.13032395469051475
430,tfidf_term_00430,906,128.02392578125,0.14130676134795805
686,tfidf_term_00686,905,212.20657348632812,0.2344824016423515
441,tfidf_term_00441,897,151.80677795410156,0.16923832547837409
599,tfidf_term_00599,896,192.4739990234375,0.21481473105294363
342,tfidf_term_00342,896,137.6854705810547,0.1536668198449271
1036,tfidf_term_01036,892,138.33216857910156,0.15508090647881342
505,tfidf_term_00505,888,236.3043975830078,0.2661085558367205
1088,tfidf_term_01088,888,109.35542297363281,0.1231479988441811
1197,tfidf_term_01197,887,118.01612854003906,0.13305087772270469
420,tfidf_term_00420,875,158.46437072753906,0.18110213797433036
582,tfidf_term_00582,874,119.72380828857422,0.13698376234390644
7,tfidf_term_00007,874,111.69424438476562,0.12779661828920552
769,tfidf_term_00769,872,143.9888458251953,0.16512482319403132
566,tfidf_term_00566,868,125.50366973876953,0.14458948126586352
271,tfidf_term_00271,866,116.60939025878906,0.13465287558751624
1192,tfidf_term_01192,866,109.75221252441406,0.12673465649470447
907,tfidf_term_00907,866,102.8036117553711,0.11871086807779573
809,tfidf_term_00809,861,108.20832824707031,0.12567750086767748
159,tfidf_term_00159,859,148.55453491210938,0.17293892306415526
370,tfidf_term_00370,857,104.09178161621094,0.12146065532813412
915,tfidf_term_00915,855,111.56441497802734,0.13048469588073375
1092,tfidf_term_01092,853,114.84477996826172,0.13463631883735255
498,tfidf_term_00498,852,112.74281311035156,0.13232724543468494
922,tfidf_term_00922,846,112.4193344116211,0.13288337400900838
339,tfidf_term_00339,843,109.23011016845703,0.12957308442284346
651,tfidf_term_00651,843,103.39643096923828,0.12265294302400745
63,tfidf_term_00063,840,138.33685302734375,0.16468672979445684
215,tfidf_term_00215,835,125.11347961425781,0.14983650253204528
587,tfidf_term_00587,834,104.09375762939453,0.124812659028051
698,tfidf_term_00698,833,112.89757537841797,0.13553130297529167
234,tfidf_term_00234,828,128.68557739257812,0.15541736400069822
495,tfidf_term_00495,822,108.22694396972656,0.13166294886828048
575,tfidf_term_00575,821,163.4459991455078,0.19908160675457712
1478,tfidf_term_01478,819,819.0,1.0
609,tfidf_term_00609,815,129.3828582763672,0.1587519733452358
250,tfidf_term_00250,814,110.41300201416016,0.13564250861690436
943,tfidf_term_00943,811,114.7567138671875,0.1415002637079994
548,tfidf_term_00548,810,107.17696380615234,0.13231723926685474
1111,tfidf_term_01111,804,121.96017456054688,0.15169175940366528
141,tfidf_term_00141,803,125.64080810546875,0.1564642691226261
1041,tfidf_term_01041,802,186.64450073242188,0.23272381637459086
704,tfidf_term_00704,796,117.66539001464844,0.14782084172694526
1117,tfidf_term_01117,795,119.26573944091797,0.15001979803889054
206,tfidf_term_00206,791,134.42063903808594,0.1699375967611706
643,tfidf_term_00643,789,104.99117279052734,0.13306866006403972
1150,tfidf_term_01150,788,133.81600952148438,0.16981727096635074
606,tfidf_term_00606,785,123.28984069824219,0.15705712190858878
1051,tfidf_term_01051,781,99.63997650146484,0.12757999552044155
1001,tfidf_term_01001,778,120.70149230957031,0.1551433063105017
257,tfidf_term_00257,778,108.79458618164062,0.1398387997193324
748,tfidf_term_00748,776,139.91014099121094,0.18029657344228214
921,tfidf_term_00921,773,129.09796142578125,0.16700900572546087
213,tfidf_term_00213,769,118.24466705322266,0.1537641964281179
125,tfidf_term_00125,763,96.12399291992188,0.1259816420968832
412,tfidf_term_00412,761,131.334716796875,0.17258175663189881
856,tfidf_term_00856,760,99.45415496826172,0.130860730221397
993,tfidf_term_00993,757,109.58395385742188,0.14476083732816628
659,tfidf_term_00659,754,103.9654541015625,0.13788521764132958
175,tfidf_term_00175,754,96.32130432128906,0.1277470879592693
920,tfidf_term_00920,751,175.31903076171875,0.23344744442306092
584,tfidf_term_00584,748,113.36707305908203,0.15156025810037704
513,tfidf_term_00513,744,111.57334899902344,0.14996417876212828
536,tfidf_term_00536,744,106.75447845458984,0.1434872022239111
595,tfidf_term_00595,743,98.95868682861328,0.13318800380701654
43,tfidf_term_00043,738,98.07759857177734,0.1328964750295086
240,tfidf_term_00240,731,136.5634765625,0.18681734139876882
727,tfidf_term_00727,731,99.04017639160156,0.1354858774166916
284,tfidf_term_00284,727,119.89434814453125,0.16491657241338548
515,tfidf_term_00515,722,94.1240234375,0.13036568343144045
344,tfidf_term_00344,721,104.56094360351562,0.1450221131810203
1152,tfidf_term_01152,720,106.01789855957031,0.14724708133273653
1126,tfidf_term_01126,714,103.60558319091797,0.14510585881080948
1073,tfidf_term_01073,713,95.2712631225586,0.1336202848843739
1053,tfidf_term_01053,710,123.02500915527344,0.17327466078207526
152,tfidf_term_00152,709,98.648193359375,0.13913708513311002
755,tfidf_term_00755,707,90.14948272705078,0.12750987655877055
54,tfidf_term_00054,705,119.13738250732422,0.16898919504584994
157,tfidf_term_00157,704,95.07788848876953,0.13505381887609308
53,tfidf_term_00053,702,109.73076629638672,0.15631163290083577
519,tfidf_term_00519,701,222.6496124267578,0.31761713612946907
212,tfidf_term_00212,699,100.46880340576172,0.14373219371353607
308,tfidf_term_00308,698,157.56814575195312,0.22574232915752596
224,tfidf_term_00224,698,83.43135833740234,0.11952916667249619
960,tfidf_term_00960,696,99.00804901123047,0.14225294398165297
913,tfidf_term_00913,695,97.48394012451172,0.14026466204965715
1007,tfidf_term_01007,695,93.0022201538086,0.1338161441061994
521,tfidf_term_00521,694,97.43566131591797,0.1403972065070864
619,tfidf_term_00619,690,100.90969848632812,0.14624593983525816
163,tfidf_term_00163,687,130.8288116455078,0.19043495144906522
1174,tfidf_term_01174,683,117.03572082519531,0.1713553745610473
559,tfidf_term_00559,683,104.74014282226562,0.1533530641614431
1357,tfidf_term_01357,682,291.26922607421875,0.4270809766484146
792,tfidf_term_00792,682,105.1797866821289,0.15422256111749105
821,tfidf_term_00821,682,100.2920150756836,0.14705574058018123
743,tfidf_term_00743,680,88.55615234375,0.13022963579963234
1013,tfidf_term_01013,679,106.42792510986328,0.15674215774648495
738,tfidf_term_00738,678,103.78887176513672,0.15308093180698631
95,tfidf_term_00095,676,158.97537231445312,0.2351706691042206
931,tfidf_term_00931,674,139.2076873779297,0.20653959551621615
933,tfidf_term_00933,674,103.18594360351562,0.1530948718153051
115,tfidf_term_00115,673,130.08436584472656,0.19329029100256548
355,tfidf_term_00355,673,116.8359375,0.173604661961367
1089,tfidf_term_01089,671,88.41342163085938,0.13176366860038655
162,tfidf_term_00162,669,112.1596908569336,0.16765275165460924
784,tfidf_term_00784,669,90.43673706054688,0.13518196870036903
640,tfidf_term_00640,668,103.1983413696289,0.1544885349844744
507,tfidf_term_00507,668,91.8291015625,0.13746871491392215
1486,tfidf_term_01486,665,394.69683837890625,0.593529080269032
1287,tfidf_term_01287,665,375.0747375488281,0.5640221617275611
422,tfidf_term_00422,664,85.70609283447266,0.12907544101577206
1043,tfidf_term_01043,663,88.35372924804688,0.13326354336055335
927,tfidf_term_00927,660,94.27941131591797,0.14284759290290602
485,tfidf_term_00485,656,93.19139099121094,0.1420600472426996
1115,tfidf_term_01115,655,136.58436584472656,0.20852574938126192
511,tfidf_term_00511,653,170.9505157470703,0.26179252028647826
929,tfidf_term_00929,653,109.99989318847656,0.16845312892569153
1400,tfidf_term_01400,649,519.9151611328125,0.801101943193856
301,tfidf_term_00301,647,98.40946197509766,0.15210117770494228
90,tfidf_term_00090,641,108.85987854003906,0.16982820365060697
579,tfidf_term_00579,640,196.56507873535156,0.3071329355239868
589,tfidf_term_00589,640,106.99590301513672,0.16718109846115112
786,tfidf_term_00786,639,98.90155029296875,0.1547755090656788
403,tfidf_term_00403,638,100.80026245117188,0.15799414177299667
431,tfidf_term_00431,637,125.71690368652344,0.19735777658794887
103,tfidf_term_00103,634,90.26056671142578,0.14236682446597126
904,tfidf_term_00904,633,112.084228515625,0.17706829149387834
483,tfidf_term_00483,631,96.90021514892578,0.15356610958625322
397,tfidf_term_00397,630,113.00910186767578,0.17937952677408855
426,tfidf_term_00426,629,82.45372009277344,0.13108699537801818
320,tfidf_term_00320,628,112.58252716064453,0.1792715400647206
1154,tfidf_term_01154,627,104.77173614501953,0.16710005764755906
862,tfidf_term_00862,627,79.55083465576172,0.12687533437920528
554,tfidf_term_00554,626,86.40486907958984,0.13802694741148538
1166,tfidf_term_01166,624,106.3036880493164,0.17035847443800706
717,tfidf_term_00717,623,92.20686340332031,0.1480045961530021
60,tfidf_term_00060,623,91.26278686523438,0.1464892245027839
1005,tfidf_term_01005,621,86.08792877197266,0.1386279046247547
804,tfidf_term_00804,617,96.84423828125,0.15695986755470015
144,tfidf_term_00144,616,81.93443298339844,0.1330104431548676
976,tfidf_term_00976,616,79.84996032714844,0.12962655897264358
1170,tfidf_term_01170,615,128.6503448486328,0.20918755259940294
644,tfidf_term_00644,615,84.69627380371094,0.13771751838001778
1189,tfidf_term_01189,615,83.94796752929688,0.13650076021023883
979,tfidf_term_00979,613,92.82096099853516,0.1514208172896169
131,tfidf_term_00131,609,93.34513854980469,0.1532760895727499
707,tfidf_term_00707,609,77.25724029541016,0.12685917946701175
881,tfidf_term_00881,607,76.6663589477539,0.12630372149547595
153,tfidf_term_00153,603,88.27638244628906,0.14639532743994868
252,tfidf_term_00252,602,95.18667602539062,0.1581174020355326
824,tfidf_term_00824,598,104.32825469970703,0.174461964380781
544,tfidf_term_00544,596,95.99177551269531,0.16106002602801228
1093,tfidf_term_01093,595,79.56973266601562,0.1337306431361607
434,tfidf_term_00434,594,80.49234771728516,0.13550900289105244
